# Measured spectrum of Vega from The Astronomical Journal, 127:3508-3515, 2004 June by R. C. Bohlin and R. L. Gilliland
# Wavelength [A],Flux [erg cm^-2 A^-1 s^-1]
4.496309400000000023e+05,2.898778599999999799e-16
4.500817000000000116e+05,2.885542100000000062e-16
4.505328800000000047e+05,2.872305699999999814e-16
4.509845599999999977e+05,2.857414800000000142e-16
4.514367000000000116e+05,2.840042200000000093e-16
4.518892199999999721e+05,2.819359999999999826e-16
4.523422500000000000e+05,2.799505599999999911e-16
4.527957500000000000e+05,2.781305499999999949e-16
4.532496599999999744e+05,2.762278000000000055e-16
4.537040300000000279e+05,2.757314299999999848e-16
4.541588800000000047e+05,2.763932599999999954e-16
4.546142000000000116e+05,2.763932599999999954e-16
4.550699400000000023e+05,2.758141799999999762e-16
4.555261199999999953e+05,2.749868599999999811e-16
4.559827999999999884e+05,2.739941699999999799e-16
4.564399400000000023e+05,2.730014199999999896e-16
4.568975000000000000e+05,2.719259500000000025e-16
4.573555599999999977e+05,2.709332300000000068e-16
4.578140599999999977e+05,2.698577600000000197e-16
4.582730000000000000e+05,2.687823199999999779e-16
4.587324400000000023e+05,2.677068499999999908e-16
4.591922999999999884e+05,2.666314000000000001e-16
4.596526599999999744e+05,2.655559200000000148e-16
4.601134400000000023e+05,2.644804800000000224e-16
4.605747199999999721e+05,2.634049999999999878e-16
4.610364400000000023e+05,2.624122599999999956e-16
4.614986199999999953e+05,2.613368000000000067e-16
4.619612800000000279e+05,2.602613600000000143e-16
4.624244000000000233e+05,2.592686300000000203e-16
4.628879699999999721e+05,2.582758799999999807e-16
4.633520300000000279e+05,2.572004199999999918e-16
4.638165300000000279e+05,2.562076999999999960e-16
4.642815300000000279e+05,2.551322500000000053e-16
4.647469400000000023e+05,2.541395000000000150e-16
4.652128400000000256e+05,2.530640399999999768e-16
4.656792199999999721e+05,2.520713099999999829e-16
4.661460999999999767e+05,2.509958499999999940e-16
4.666134000000000233e+05,2.500031200000000000e-16
4.670812000000000116e+05,2.489276600000000112e-16
4.675494000000000233e+05,2.477694699999999780e-16
4.680181199999999953e+05,2.466112999999999906e-16
4.684873400000000256e+05,2.453703800000000119e-16
4.689570000000000000e+05,2.442949200000000230e-16
4.694271199999999953e+05,2.434676300000000225e-16
4.698977500000000000e+05,2.427231000000000116e-16
4.703687800000000279e+05,2.418958000000000129e-16
4.708403400000000256e+05,2.410685400000000070e-16
4.713123400000000256e+05,2.401585400000000080e-16
4.717848400000000256e+05,2.392485000000000162e-16
4.722577999999999884e+05,2.382557800000000205e-16
4.727312500000000000e+05,2.373457800000000214e-16
4.732051599999999744e+05,2.364357700000000242e-16
4.736795599999999977e+05,2.354430499999999792e-16
4.741544000000000233e+05,2.345330499999999802e-16
4.746297500000000000e+05,2.336230199999999866e-16
4.751055999999999767e+05,2.326302999999999908e-16
4.755818800000000047e+05,2.317203199999999882e-16
4.760586199999999953e+05,2.308102799999999964e-16
4.765359000000000233e+05,2.299002799999999974e-16
4.770136199999999953e+05,2.289902799999999984e-16
4.774918400000000256e+05,2.280802700000000012e-16
4.779705000000000000e+05,2.271702700000000022e-16
4.784497000000000116e+05,2.262602600000000050e-16
4.789293400000000256e+05,2.253502600000000059e-16
4.794094400000000023e+05,2.244402500000000087e-16
4.798900599999999977e+05,2.235302500000000097e-16
4.803711199999999953e+05,2.226202400000000125e-16
4.808527500000000000e+05,2.217102500000000117e-16
4.813347500000000000e+05,2.208002299999999916e-16
4.818172999999999884e+05,2.199729600000000122e-16
4.823003400000000256e+05,2.190629599999999886e-16
4.827837999999999884e+05,2.181529599999999896e-16
4.832678400000000256e+05,2.173256800000000119e-16
4.837522999999999884e+05,2.164156599999999919e-16
4.842372500000000000e+05,2.155056699999999911e-16
4.847227500000000000e+05,2.146784000000000116e-16
4.852087000000000116e+05,2.137683899999999898e-16
4.856950599999999977e+05,2.129410899999999911e-16
4.861820000000000000e+05,2.121138200000000117e-16
4.866693800000000047e+05,2.112038300000000109e-16
4.871572500000000000e+05,2.103765400000000104e-16
4.876456599999999744e+05,2.094665500000000096e-16
4.881345300000000279e+05,2.086392800000000055e-16
4.886238800000000047e+05,2.078120000000000032e-16
4.891137199999999721e+05,2.069019900000000060e-16
4.896040599999999977e+05,2.060747000000000056e-16
4.900948800000000047e+05,2.051647100000000048e-16
4.905862199999999721e+05,2.043374300000000025e-16
4.910780000000000000e+05,2.035101500000000002e-16
4.915702999999999884e+05,2.026828699999999979e-16
4.920631199999999953e+05,2.018555999999999939e-16
4.925564000000000233e+05,2.009455799999999985e-16
4.930502000000000116e+05,1.999528600000000027e-16
4.935445000000000000e+05,1.987119399999999993e-16
4.940392500000000000e+05,1.968092000000000081e-16
4.945345300000000279e+05,1.939137399999999966e-16
4.950302999999999884e+05,1.925073600000000033e-16
4.955265999999999767e+05,1.935828199999999922e-16
4.960233800000000047e+05,1.943273699999999995e-16
4.965206199999999953e+05,1.942446500000000028e-16
4.970183800000000047e+05,1.937482800000000067e-16
4.975166199999999953e+05,1.930864699999999925e-16
4.980153800000000047e+05,1.923419100000000116e-16
4.985146599999999744e+05,1.916800800000000010e-16
4.990144000000000233e+05,1.909355499999999901e-16
4.995147000000000116e+05,1.901909900000000092e-16
5.000154400000000023e+05,1.894464400000000019e-16
5.005167199999999721e+05,1.887018799999999963e-16
5.010184699999999721e+05,1.879573500000000101e-16
5.015207500000000000e+05,1.872128000000000027e-16
5.020235000000000000e+05,1.864682399999999972e-16
5.025267999999999884e+05,1.857236899999999899e-16
5.030305999999999767e+05,1.849791400000000072e-16
5.035348800000000047e+05,1.842345899999999998e-16
5.040397000000000116e+05,1.834900299999999943e-16
5.045449699999999721e+05,1.827455000000000080e-16
5.050507800000000279e+05,1.820009500000000007e-16
5.055571199999999953e+05,1.812563999999999933e-16
5.060639000000000233e+05,1.805945800000000056e-16
5.065712500000000000e+05,1.798500299999999983e-16
5.070790999999999767e+05,1.791054699999999927e-16
5.075874400000000023e+05,1.784436600000000032e-16
5.080962800000000279e+05,1.776991099999999958e-16
5.086056599999999744e+05,1.769545499999999903e-16
5.091155599999999977e+05,1.762927400000000008e-16
5.096259400000000023e+05,1.755481899999999934e-16
5.101368400000000256e+05,1.748863800000000039e-16
5.106482500000000000e+05,1.741418199999999983e-16
5.111601599999999744e+05,1.734799799999999895e-16
5.116726199999999953e+05,1.727354400000000051e-16
5.121855599999999977e+05,1.720736199999999927e-16
5.126990300000000279e+05,1.714118100000000031e-16
5.132130000000000000e+05,1.706672499999999976e-16
5.137275000000000000e+05,1.700054300000000098e-16
5.142425000000000000e+05,1.693435999999999992e-16
5.147580599999999977e+05,1.686818000000000079e-16
5.152740999999999767e+05,1.679372400000000023e-16
5.157906599999999744e+05,1.672754099999999917e-16
5.163077500000000000e+05,1.666135900000000040e-16
5.168252999999999884e+05,1.659517799999999898e-16
5.173434400000000023e+05,1.652899600000000021e-16
5.178620599999999977e+05,1.646281299999999915e-16
5.183812500000000000e+05,1.639663100000000037e-16
5.189009400000000023e+05,1.633044799999999931e-16
5.194211199999999953e+05,1.626426600000000054e-16
5.199418400000000256e+05,1.619808399999999930e-16
5.204630999999999767e+05,1.613190300000000034e-16
5.209848400000000256e+05,1.606571999999999928e-16
5.215071599999999744e+05,1.599953800000000051e-16
5.220299699999999721e+05,1.593335499999999945e-16
5.225532800000000279e+05,1.586717300000000067e-16
5.230771599999999744e+05,1.580099099999999943e-16
5.236015300000000279e+05,1.571826299999999921e-16
5.241264400000000023e+05,1.560244500000000064e-16
5.246519000000000233e+05,1.538735300000000040e-16
5.251779000000000233e+05,1.508126000000000044e-16
5.257043000000000466e+05,1.508126000000000044e-16
5.262314000000000233e+05,1.525498800000000057e-16
5.267589000000000233e+05,1.531289699999999985e-16
5.272870000000000000e+05,1.527980699999999905e-16
5.278155600000000559e+05,1.523016999999999944e-16
5.283447500000000000e+05,1.516398700000000085e-16
5.288744000000000233e+05,1.510607799999999910e-16
5.294045600000000559e+05,1.504816899999999982e-16
5.299353000000000466e+05,1.499026000000000054e-16
5.304665600000000559e+05,1.493234999999999897e-16
5.309984000000000233e+05,1.487444099999999969e-16
5.315306999999999534e+05,1.481653200000000041e-16
5.320635600000000559e+05,1.475862300000000113e-16
5.325969399999999441e+05,1.470071199999999974e-16
5.331309000000000233e+05,1.464280300000000046e-16
5.336654000000000233e+05,1.458489400000000118e-16
5.342004000000000233e+05,1.452698599999999925e-16
5.347359000000000233e+05,1.446907500000000033e-16
5.352719399999999441e+05,1.441116600000000105e-16
5.358085600000000559e+05,1.435325699999999931e-16
5.363456999999999534e+05,1.429534700000000021e-16
5.368834000000000233e+05,1.423743700000000110e-16
5.374215999999999767e+05,1.417952899999999918e-16
5.379604000000000233e+05,1.412989099999999975e-16
5.384996999999999534e+05,1.407198200000000047e-16
5.390395000000000000e+05,1.401407300000000119e-16
5.395799399999999441e+05,1.395616399999999944e-16
5.401209000000000233e+05,1.389825400000000034e-16
5.406624000000000233e+05,1.384034500000000106e-16
5.412043000000000466e+05,1.378243599999999931e-16
5.417469399999999441e+05,1.372452600000000021e-16
5.422900000000000000e+05,1.366661600000000111e-16
5.428335999999999767e+05,1.360043499999999969e-16
5.433779000000000233e+05,1.353425200000000110e-16
5.439225600000000559e+05,1.345152500000000069e-16
5.444679000000000233e+05,1.337706999999999996e-16
5.450136999999999534e+05,1.333570500000000002e-16
5.455600600000000559e+05,1.331088699999999890e-16
5.461070000000000000e+05,1.326952299999999878e-16
5.466544399999999441e+05,1.322816000000000095e-16
5.472025000000000000e+05,1.317852400000000117e-16
5.477510600000000559e+05,1.312888599999999927e-16
5.483000999999999767e+05,1.307924999999999949e-16
5.488499000000000233e+05,1.302961399999999970e-16
5.494000600000000559e+05,1.297997700000000009e-16
5.499509000000000233e+05,1.292206700000000099e-16
5.505021999999999534e+05,1.287243100000000120e-16
5.510540600000000559e+05,1.282279399999999913e-16
5.516065000000000000e+05,1.276488400000000003e-16
5.521594399999999441e+05,1.271524700000000042e-16
5.527130000000000000e+05,1.265733800000000114e-16
5.532670999999999767e+05,1.259115500000000008e-16
5.538217500000000000e+05,1.252497400000000113e-16
5.543769399999999441e+05,1.243397400000000123e-16
5.549327500000000000e+05,1.232642799999999987e-16
5.554890600000000559e+05,1.225197299999999914e-16
5.560459399999999441e+05,1.224369999999999965e-16
5.566034000000000233e+05,1.223542700000000015e-16
5.571614000000000233e+05,1.221888200000000099e-16
5.577199399999999441e+05,1.218579000000000055e-16
5.582790000000000000e+05,1.215269899999999993e-16
5.588386999999999534e+05,1.211133499999999981e-16
5.593989399999999441e+05,1.206169900000000002e-16
5.599597500000000000e+05,1.202033499999999991e-16
5.605210999999999767e+05,1.197069800000000030e-16
5.610830000000000000e+05,1.192933500000000001e-16
5.616455000000000000e+05,1.187969800000000040e-16
5.622085600000000559e+05,1.183006000000000098e-16
5.627721999999999534e+05,1.178042600000000083e-16
5.633364000000000233e+05,1.173906100000000089e-16
5.639010999999999767e+05,1.168942399999999882e-16
5.644664000000000233e+05,1.163978799999999903e-16
5.650323000000000466e+05,1.159842299999999910e-16
5.655987500000000000e+05,1.154878699999999931e-16
5.661657500000000000e+05,1.149915099999999953e-16
5.667333000000000466e+05,1.145778699999999941e-16
5.673015000000000000e+05,1.140814999999999981e-16
5.678701999999999534e+05,1.135851300000000020e-16
5.684395000000000000e+05,1.131714999999999990e-16
5.690093000000000466e+05,1.127578599999999979e-16
5.695797500000000000e+05,1.122615000000000000e-16
5.701507500000000000e+05,1.118478599999999989e-16
5.707224000000000233e+05,1.113514800000000046e-16
5.712945000000000000e+05,1.109378400000000035e-16
5.718672500000000000e+05,1.105242100000000006e-16
5.724405600000000559e+05,1.100278500000000027e-16
5.730144399999999441e+05,1.096142100000000015e-16
5.735889000000000233e+05,1.092005700000000004e-16
5.741639000000000233e+05,1.087042000000000043e-16
5.747395000000000000e+05,1.082905600000000032e-16
5.753156999999999534e+05,1.078769300000000003e-16
5.758924399999999441e+05,1.073805600000000042e-16
5.764697500000000000e+05,1.069669200000000031e-16
5.770475999999999767e+05,1.065532800000000019e-16
5.776260999999999767e+05,1.061396400000000008e-16
5.782052500000000000e+05,1.056432700000000047e-16
5.787849000000000233e+05,1.052296400000000018e-16
5.793650999999999767e+05,1.048160000000000006e-16
5.799459000000000233e+05,1.043196400000000028e-16
5.805273000000000466e+05,1.039060000000000016e-16
5.811093000000000466e+05,1.034923600000000005e-16
5.816918000000000466e+05,1.030787199999999994e-16
5.822750000000000000e+05,1.026650799999999982e-16
5.828586999999999534e+05,1.023341700000000043e-16
5.834430600000000559e+05,1.019205300000000032e-16
5.840279399999999441e+05,1.015068900000000021e-16
5.846134399999999441e+05,1.010932500000000009e-16
5.851995000000000000e+05,1.007623399999999947e-16
5.857861999999999534e+05,1.003487100000000041e-16
5.863734399999999441e+05,9.993506000000000479e-17
5.869612500000000000e+05,9.952142000000000365e-17
5.875496999999999534e+05,9.910778500000000161e-17
5.881386999999999534e+05,9.877687999999999451e-17
5.887283000000000466e+05,9.836324000000000570e-17
5.893185000000000000e+05,9.794960000000000457e-17
5.899093000000000466e+05,9.753596000000000343e-17
5.905006999999999534e+05,9.720504400000000324e-17
5.910926999999999534e+05,9.679140999999999610e-17
5.916852500000000000e+05,9.637776999999999496e-17
5.922784399999999441e+05,9.596413500000000525e-17
5.928721999999999534e+05,9.563322999999999815e-17
5.934665000000000000e+05,9.521958600000000513e-17
5.940615000000000000e+05,9.488867399999999682e-17
5.946570000000000000e+05,9.447503000000000380e-17
5.952531999999999534e+05,9.406139399999999455e-17
5.958499399999999441e+05,9.373048999999999467e-17
5.964472500000000000e+05,9.331685000000000586e-17
5.970451999999999534e+05,9.298593400000000567e-17
5.976437500000000000e+05,9.257229999999999852e-17
5.982429000000000233e+05,9.224139000000000465e-17
5.988425999999999767e+05,9.182775000000000351e-17
5.994430000000000000e+05,9.149683600000000543e-17
6.000439000000000233e+05,9.108319999999999618e-17
6.006454399999999441e+05,9.075229000000000230e-17
6.012475600000000559e+05,9.033865000000000117e-17
6.018504000000000233e+05,9.000774600000000128e-17
6.024536999999999534e+05,8.967683000000000109e-17
6.030575999999999767e+05,8.926318999999999996e-17
6.036622500000000000e+05,8.893228500000000518e-17
6.042674000000000233e+05,8.860136999999999988e-17
6.048731999999999534e+05,8.818772999999999875e-17
6.054795600000000559e+05,8.785682500000000397e-17
6.060865600000000559e+05,8.752590599999999446e-17
6.066940999999999767e+05,8.711226999999999754e-17
6.073024000000000233e+05,8.678136399999999555e-17
6.079111999999999534e+05,8.645044600000000558e-17
6.085205999999999767e+05,8.603680999999999633e-17
6.091306999999999534e+05,8.570590399999999434e-17
6.097413000000000466e+05,8.537498499999999716e-17
6.103525600000000559e+05,8.504408000000000238e-17
6.109644399999999441e+05,8.471317499999999528e-17
6.115769399999999441e+05,8.429952999999999505e-17
6.121900600000000559e+05,8.396862000000000117e-17
6.128038000000000466e+05,8.363770999999999497e-17
6.134180999999999767e+05,8.330679500000000200e-17
6.140330600000000559e+05,8.297588999999999490e-17
6.146485999999999767e+05,8.262842999999999783e-17
6.152649000000000233e+05,8.229751599999999975e-17
6.158815999999999767e+05,8.195005999999999456e-17
6.164990600000000559e+05,8.158606000000000482e-17
6.171170999999999767e+05,8.116415000000000118e-17
6.177357500000000000e+05,8.059332999999999854e-17
6.183550600000000559e+05,7.966677999999999634e-17
6.189749399999999441e+05,7.869058999999999506e-17
6.195955000000000000e+05,7.869886299999999456e-17
6.202165999999999767e+05,7.912077000000000120e-17
6.208384000000000233e+05,7.917041599999999425e-17
6.214607500000000000e+05,7.899669000000000609e-17
6.220838000000000466e+05,7.874022999999999413e-17
6.227074399999999441e+05,7.845067999999999862e-17
6.233316999999999534e+05,7.815286000000000062e-17
6.239565600000000559e+05,7.784677000000000012e-17
6.245820999999999767e+05,7.754067999999999961e-17
6.252082500000000000e+05,7.723458000000000091e-17
6.258350000000000000e+05,7.692849000000000041e-17
6.264624399999999441e+05,7.661412999999999741e-17
6.270904399999999441e+05,7.630803400000000292e-17
6.277190999999999767e+05,7.600193999999999820e-17
6.283484000000000233e+05,7.570412000000000020e-17
6.289783000000000466e+05,7.539802999999999970e-17
6.296089000000000233e+05,7.509193999999999919e-17
6.302400600000000559e+05,7.479411399999999487e-17
6.308719000000000233e+05,7.449629599999999897e-17
6.315043000000000466e+05,7.419020000000000448e-17
6.321374000000000233e+05,7.389237999999999415e-17
6.327710999999999767e+05,7.360283499999999775e-17
6.334055000000000000e+05,7.330501999999999884e-17
6.340405000000000000e+05,7.300720000000000084e-17
6.346760999999999767e+05,7.271765000000000533e-17
6.353124000000000233e+05,7.241983499999999410e-17
6.359492500000000000e+05,7.213028999999999770e-17
6.365868000000000466e+05,7.184073500000000309e-17
6.372249399999999441e+05,7.155118999999999436e-17
6.378638000000000466e+05,7.126163999999999886e-17
6.385032500000000000e+05,7.097209700000000456e-17
6.391434000000000233e+05,7.069081999999999622e-17
6.397840999999999767e+05,7.040127599999999471e-17
6.404255000000000000e+05,7.012000000000000591e-17
6.410675000000000000e+05,6.983045499999999718e-17
6.417100999999999767e+05,6.954918000000000327e-17
6.423535000000000000e+05,6.926790600000000426e-17
6.429974399999999441e+05,6.897836000000000064e-17
6.436420000000000000e+05,6.869708499999999440e-17
6.442873000000000466e+05,6.840753999999999800e-17
6.449331999999999534e+05,6.811799000000000249e-17
6.455797500000000000e+05,6.782017399999999637e-17
6.462269399999999441e+05,6.751408000000000399e-17
6.468747500000000000e+05,6.718316600000000590e-17
6.475232500000000000e+05,6.681916999999999572e-17
6.481724399999999441e+05,6.647170999999999865e-17
6.488222500000000000e+05,6.622352400000000572e-17
6.494725999999999767e+05,6.604152399999999852e-17
6.501237500000000000e+05,6.583470000000000607e-17
6.507755000000000000e+05,6.560306600000000612e-17
6.514279000000000233e+05,6.534660999999999837e-17
6.520810000000000000e+05,6.508187999999999624e-17
6.527346999999999534e+05,6.480061000000000143e-17
6.533890000000000000e+05,6.451106000000000593e-17
6.540440600000000559e+05,6.423806000000000129e-17
6.546997500000000000e+05,6.400641999999999503e-17
6.553560999999999767e+05,6.379133000000000429e-17
6.560130600000000559e+05,6.356796999999999872e-17
6.566706999999999534e+05,6.332805399999999597e-17
6.573290600000000559e+05,6.309642400000000023e-17
6.579880600000000559e+05,6.284823700000000009e-17
6.586475999999999767e+05,6.260833000000000064e-17
6.593080000000000000e+05,6.236014000000000351e-17
6.599689000000000233e+05,6.212022999999999474e-17
6.606305600000000559e+05,6.187204999999999581e-17
6.612928000000000466e+05,6.162386400000000288e-17
6.619557500000000000e+05,6.137567999999999973e-17
6.626194000000000233e+05,6.113577399999999518e-17
6.632836999999999534e+05,6.088759000000000436e-17
6.639485999999999767e+05,6.063940600000000121e-17
6.646142500000000000e+05,6.039948999999999846e-17
6.652805000000000000e+05,6.015131999999999772e-17
6.659474399999999441e+05,5.990313000000000059e-17
6.666150000000000000e+05,5.965494000000000345e-17
6.672832500000000000e+05,5.940676000000000451e-17
6.679522500000000000e+05,5.915030000000000488e-17
6.686219000000000233e+05,5.888558000000000094e-17
6.692921999999999534e+05,5.859603000000000544e-17
6.699630999999999767e+05,5.825684999999999674e-17
6.706347500000000000e+05,5.782666000000000473e-17
6.713070999999999767e+05,5.742130000000000429e-17
6.719800600000000559e+05,5.729720599999999445e-17
6.726537500000000000e+05,5.727239000000000529e-17
6.733280600000000559e+05,5.715657000000000216e-17
6.740030999999999767e+05,5.696629399999999847e-17
6.746787500000000000e+05,5.675948000000000422e-17
6.753550999999999767e+05,5.654438599999999694e-17
6.760321999999999534e+05,5.633756399999999427e-17
6.767099399999999441e+05,5.613075000000000002e-17
6.773882500000000000e+05,5.591565600000000507e-17
6.780674399999999441e+05,5.570055999999999568e-17
6.787471999999999534e+05,5.548547200000000088e-17
6.794275600000000559e+05,5.527038000000000188e-17
6.801087500000000000e+05,5.504701699999999931e-17
6.807905600000000559e+05,5.483192299999999820e-17
6.814730600000000559e+05,5.461682999999999814e-17
6.821562500000000000e+05,5.439346800000000279e-17
6.828400600000000559e+05,5.417837500000000273e-17
6.835245999999999767e+05,5.396328000000000056e-17
6.842099000000000233e+05,5.373992000000000116e-17
6.848957500000000000e+05,5.352482600000000005e-17
6.855824399999999441e+05,5.330973199999999893e-17
6.862696999999999534e+05,5.308636999999999742e-17
6.869575999999999767e+05,5.286300200000000193e-17
6.876463000000000466e+05,5.263136499999999882e-17
6.883356999999999534e+05,5.237490600000000024e-17
6.890257500000000000e+05,5.201917999999999871e-17
6.897165000000000000e+05,5.132426699999999961e-17
6.904080000000000000e+05,5.033980700000000200e-17
6.911000600000000559e+05,5.023226300000000152e-17
6.917929000000000233e+05,5.081135599999999749e-17
6.924865000000000000e+05,5.101817400000000212e-17
6.931806999999999534e+05,5.092717399999999852e-17
6.938755600000000559e+05,5.076172000000000263e-17
6.945711999999999534e+05,5.057144399999999895e-17
6.952675000000000000e+05,5.037290000000000103e-17
6.959645000000000000e+05,5.017435400000000101e-17
6.966621999999999534e+05,4.997580400000000294e-17
6.973605999999999767e+05,4.977725999999999886e-17
6.980596999999999534e+05,4.957871399999999884e-17
6.987595000000000000e+05,4.938016500000000182e-17
6.994600000000000000e+05,4.918162000000000285e-17
7.001612500000000000e+05,4.898307499999999772e-17
7.008630999999999767e+05,4.878452499999999965e-17
7.015657500000000000e+05,4.858598000000000068e-17
7.022690600000000559e+05,4.839570399999999700e-17
7.029730999999999767e+05,4.819715999999999908e-17
7.036778000000000466e+05,4.799861399999999906e-17
7.043832500000000000e+05,4.780833999999999748e-17
7.050894399999999441e+05,4.760979300000000256e-17
7.057962500000000000e+05,4.741124299999999833e-17
7.065038000000000466e+05,4.722097199999999991e-17
7.072120999999999767e+05,4.703897199999999887e-17
7.079210999999999767e+05,4.684869700000000240e-17
7.086307500000000000e+05,4.666669800000000242e-17
7.093411999999999534e+05,4.648469800000000139e-17
7.100524000000000233e+05,4.629442399999999981e-17
7.107640999999999767e+05,4.611242000000000073e-17
7.114767500000000000e+05,4.593041799999999759e-17
7.121899399999999441e+05,4.574841800000000271e-17
7.129039000000000233e+05,4.556642199999999973e-17
7.136185999999999767e+05,4.538442000000000275e-17
7.143340000000000000e+05,4.520241599999999751e-17
7.150500999999999767e+05,4.502041699999999752e-17
7.157669399999999441e+05,4.483841399999999949e-17
7.164845000000000000e+05,4.465641399999999846e-17
7.172028000000000466e+05,4.448268600000000203e-17
7.179218000000000466e+05,4.430068299999999784e-17
7.186415000000000000e+05,4.412695600000000246e-17
7.193619399999999441e+05,4.394495600000000142e-17
7.200830999999999767e+05,4.377122799999999883e-17
7.208050000000000000e+05,4.359750000000000240e-17
7.215275600000000559e+05,4.341549799999999926e-17
7.222509399999999441e+05,4.324177000000000283e-17
7.229750000000000000e+05,4.306804499999999723e-17
7.236997500000000000e+05,4.289430999999999960e-17
7.244253000000000466e+05,4.272885799999999965e-17
7.251515000000000000e+05,4.255512999999999706e-17
7.258785000000000000e+05,4.238140300000000168e-17
7.266061999999999534e+05,4.220767499999999909e-17
7.273345999999999767e+05,4.204222000000000215e-17
7.280637500000000000e+05,4.186848999999999745e-17
7.287936999999999534e+05,4.170303999999999962e-17
7.295242500000000000e+05,4.153757999999999742e-17
7.302555999999999767e+05,4.136384999999999888e-17
7.309875999999999767e+05,4.119839500000000195e-17
7.317205000000000000e+05,4.103293999999999885e-17
7.324540600000000559e+05,4.086748400000000086e-17
7.331884000000000233e+05,4.070202999999999881e-17
7.339234000000000233e+05,4.053657500000000187e-17
7.346590999999999767e+05,4.037939000000000127e-17
7.353955999999999767e+05,4.021393499999999817e-17
7.361329000000000233e+05,4.004848199999999718e-17
7.368709000000000233e+05,3.989129799999999763e-17
7.376095000000000000e+05,3.972584199999999964e-17
7.383490000000000000e+05,3.956866000000000220e-17
7.390892500000000000e+05,3.940320499999999910e-17
7.398300999999999767e+05,3.924602400000000271e-17
7.405718000000000466e+05,3.908883999999999700e-17
7.413142500000000000e+05,3.893166000000000166e-17
7.420574399999999441e+05,3.876620300000000262e-17
7.428013000000000466e+05,3.860901999999999796e-17
7.435459399999999441e+05,3.845183499999999736e-17
7.442914000000000233e+05,3.830292599999999941e-17
7.450375000000000000e+05,3.814574500000000302e-17
7.457844399999999441e+05,3.799683599999999890e-17
7.465320999999999767e+05,3.783965199999999936e-17
7.472805000000000000e+05,3.769073999999999825e-17
7.480295999999999767e+05,3.754182999999999925e-17
7.487795000000000000e+05,3.739292000000000025e-17
7.495300999999999767e+05,3.724401199999999719e-17
7.502815600000000559e+05,3.709510000000000224e-17
7.510337500000000000e+05,3.694618999999999708e-17
7.517865999999999767e+05,3.679728200000000018e-17
7.525403000000000466e+05,3.664837300000000223e-17
7.532947500000000000e+05,3.649946000000000007e-17
7.540499399999999441e+05,3.635055000000000107e-17
7.548059000000000233e+05,3.620164199999999801e-17
7.555625600000000559e+05,3.605273300000000006e-17
7.563200000000000000e+05,3.590381999999999790e-17
7.570781999999999534e+05,3.574664000000000256e-17
7.578371999999999534e+05,3.559772999999999740e-17
7.585969399999999441e+05,3.543227500000000046e-17
7.593574399999999441e+05,3.526681999999999736e-17
7.601186999999999534e+05,3.507654399999999984e-17
7.608806999999999534e+05,3.482009000000000035e-17
7.616435000000000000e+05,3.443126999999999875e-17
7.624070000000000000e+05,3.405899600000000230e-17
7.631713000000000466e+05,3.405071999999999965e-17
7.639364000000000233e+05,3.414172400000000129e-17
7.647022500000000000e+05,3.411690599999999770e-17
7.654689000000000233e+05,3.405899600000000230e-17
7.662362500000000000e+05,3.398454000000000175e-17
7.670044399999999441e+05,3.387699299999999811e-17
7.677734000000000233e+05,3.376117499999999708e-17
7.685430600000000559e+05,3.364535600000000116e-17
7.693135000000000000e+05,3.351298999999999904e-17
7.700847500000000000e+05,3.338889999999999958e-17
7.708567500000000000e+05,3.325653999999999761e-17
7.716295000000000000e+05,3.312417300000000060e-17
7.724030999999999767e+05,3.299180799999999953e-17
7.731774399999999441e+05,3.285944199999999741e-17
7.739525600000000559e+05,3.272707999999999950e-17
7.747284399999999441e+05,3.259471499999999843e-17
7.755050600000000559e+05,3.246234999999999737e-17
7.762825600000000559e+05,3.232998699999999841e-17
7.770607500000000000e+05,3.219762000000000140e-17
7.778397500000000000e+05,3.206525999999999943e-17
7.786195000000000000e+05,3.193289399999999731e-17
7.794000999999999767e+05,3.180052999999999729e-17
7.801815000000000000e+05,3.167643800000000188e-17
7.809635999999999767e+05,3.155234499999999926e-17
7.817465000000000000e+05,3.142825399999999874e-17
7.825302500000000000e+05,3.130416399999999927e-17
7.833146999999999534e+05,3.118007000000000175e-17
7.841000000000000000e+05,3.105598000000000229e-17
7.848860000000000000e+05,3.093188599999999861e-17
7.856729000000000233e+05,3.080779599999999914e-17
7.864605600000000559e+05,3.069197699999999706e-17
7.872490000000000000e+05,3.056788699999999759e-17
7.880381999999999534e+05,3.044379300000000007e-17
7.888281999999999534e+05,3.031970300000000061e-17
7.896190000000000000e+05,3.019561300000000114e-17
7.904105600000000559e+05,3.007979000000000101e-17
7.912030000000000000e+05,2.995570000000000154e-17
7.919961999999999534e+05,2.983988200000000052e-17
7.927900999999999767e+05,2.971579200000000105e-17
7.935849399999999441e+05,2.959997299999999897e-17
7.943805000000000000e+05,2.947588000000000250e-17
7.951769000000000233e+05,2.936005999999999937e-17
7.959740000000000000e+05,2.923596999999999990e-17
7.967719399999999441e+05,2.912015199999999888e-17
7.975706999999999534e+05,2.899605999999999730e-17
7.983703000000000466e+05,2.887196999999999783e-17
7.991706999999999534e+05,2.873960599999999782e-17
7.999719000000000233e+05,2.860724000000000186e-17
8.007738000000000466e+05,2.845005699999999720e-17
8.015765600000000559e+05,2.825151000000000229e-17
8.023800999999999767e+05,2.807778199999999970e-17
